0.2500000	0.0000000	
12.7500000	0.0000000	
25.2500000	0.0000018	
37.7500000	0.0000042	
50.2500000	0.0000041	
62.7500000	0.0000103	
75.2500000	0.0000104	
87.7500000	0.0000117	
100.2500000	0.0000107	
112.7500000	0.0000119	
125.2500000	0.0000118	
137.7500000	0.0000118	
150.2500000	0.0000112	
162.7500000	0.0000138	
175.2500000	0.0000134	
187.7500000	0.0000128	
200.2500000	0.0000120	
212.7500000	0.0000147	
225.2500000	0.0000154	
237.7500000	0.0000159	
250.2500000	0.0000161	
262.7500000	0.0000179	
275.2500000	0.0000176	
287.7500000	0.0000176	
300.2500000	0.0000179	
312.7500000	0.0000193	
325.2500000	0.0000198	
337.7500000	0.0000199	
350.2500000	0.0000201	
362.7500000	0.0000200	
375.2500000	0.0000194	
387.7500000	0.0000193	
400.2500000	0.0000205	
412.7500000	0.0000213	
425.2500000	0.0000211	
437.7500000	0.0000209	
450.2500000	0.0000207	
462.7500000	0.0000206	
475.2500000	0.0000205	
487.7500000	0.0000208	
500.2500000	0.0000214	
512.7500000	0.0000214	
525.2500000	0.0000215	
537.7500000	0.0000211	
550.2500000	0.0000207	
562.7500000	0.0000208	
575.2500000	0.0000206	
587.7500000	0.0000208	
600.2500000	0.0000216	
612.7500000	0.0000217	
625.2500000	0.0000222	
637.7500000	0.0000230	
650.2500000	0.0000233	
662.7500000	0.0000240	
675.2500000	0.0000239	
687.7500000	0.0000242	
700.2500000	0.0000251	
712.7500000	0.0000250	
725.2500000	0.0000253	
737.7500000	0.0000254	
750.2500000	0.0000251	
762.7500000	0.0000251	
775.2500000	0.0000252	
787.7500000	0.0000253	
800.2500000	0.0000256	
812.7500000	0.0000259	
825.2500000	0.0000264	
837.7500000	0.0000263	
850.2500000	0.0000265	
862.7500000	0.0000267	
875.2500000	0.0000270	
887.7500000	0.0000273	
900.2500000	0.0000272	
912.7500000	0.0000275	
925.2500000	0.0000275	
937.7500000	0.0000278	
950.2500000	0.0000282	
962.7500000	0.0000278	
975.2500000	0.0000279	
987.7500000	0.0000281	
1000.2500000	0.0000282	
1012.7500000	0.0000280	
1025.2500000	0.0000280	
1037.7500000	0.0000283	
1050.2500000	0.0000287	
1062.7500000	0.0000299	
1075.2500000	0.0000302	
1087.7500000	0.0000301	
1100.2500000	0.0000300	
1112.7500000	0.0000301	
1125.2500000	0.0000301	
1137.7500000	0.0000298	
1150.2500000	0.0000298	
1162.7500000	0.0000297	
1175.2500000	0.0000295	
1187.7500000	0.0000294	
1200.2500000	0.0000294	
1212.7500000	0.0000293	
1225.2500000	0.0000291	
1237.7500000	0.0000289	
1250.2500000	0.0000289	
1262.7500000	0.0000289	
1275.2500000	0.0000287	
1287.7500000	0.0000286	
1300.2500000	0.0000288	
1312.7500000	0.0000288	
1325.2500000	0.0000289	
1337.7500000	0.0000289	
1350.2500000	0.0000291	
1362.7500000	0.0000293	
1375.2500000	0.0000290	
1387.7500000	0.0000291	
1400.2500000	0.0000288	
1412.7500000	0.0000288	
1425.2500000	0.0000288	
1437.7500000	0.0000289	
1450.2500000	0.0000290	
1462.7500000	0.0000291	
1475.2500000	0.0000289	
1487.7500000	0.0000289	
1500.2500000	0.0000290	
1512.7500000	0.0000290	
1525.2500000	0.0000289	
1537.7500000	0.0000291	
1550.2500000	0.0000295	
1562.7500000	0.0000293	
1575.2500000	0.0000295	
1587.7500000	0.0000296	
1600.2500000	0.0000296	
1612.7500000	0.0000296	
1625.2500000	0.0000296	
1637.7500000	0.0000295	
1650.2500000	0.0000293	
1662.7500000	0.0000294	
1675.2500000	0.0000294	
1687.7500000	0.0000296	
1700.2500000	0.0000296	
1712.7500000	0.0000294	
1725.2500000	0.0000293	
1737.7500000	0.0000291	
1750.2500000	0.0000291	
1762.7500000	0.0000292	
1775.2500000	0.0000292	
1787.7500000	0.0000292	
1800.2500000	0.0000290	
1812.7500000	0.0000289	
1825.2500000	0.0000289	
1837.7500000	0.0000291	
1850.2500000	0.0000293	
1862.7500000	0.0000294	
1875.2500000	0.0000295	
1887.7500000	0.0000298	
1900.2500000	0.0000299	
1912.7500000	0.0000299	
1925.2500000	0.0000299	
1937.7500000	0.0000299	
1950.2500000	0.0000300	
1962.7500000	0.0000299	
1975.2500000	0.0000300	
1987.7500000	0.0000299	
2000.2500000	0.0000298	
2012.7500000	0.0000300	
2025.2500000	0.0000300	
2037.7500000	0.0000299	
2050.2500000	0.0000300	
2062.7500000	0.0000301	
2075.2500000	0.0000301	
2087.7500000	0.0000303	
2100.2500000	0.0000303	
2112.7500000	0.0000303	
2125.2500000	0.0000303	
2137.7500000	0.0000304	
2150.2500000	0.0000304	
2162.7500000	0.0000303	
2175.2500000	0.0000304	
2187.7500000	0.0000306	
2200.2500000	0.0000309	
2212.7500000	0.0000309	
2225.2500000	0.0000308	
2237.7500000	0.0000309	
2250.2500000	0.0000307	
2262.7500000	0.0000306	
2275.2500000	0.0000306	
2287.7500000	0.0000305	
2300.2500000	0.0000304	
2312.7500000	0.0000302	
2325.2500000	0.0000301	
2337.7500000	0.0000299	
2350.2500000	0.0000299	
2362.7500000	0.0000299	
2375.2500000	0.0000299	
2387.7500000	0.0000300	
2400.2500000	0.0000301	
2412.7500000	0.0000301	
2425.2500000	0.0000300	
2437.7500000	0.0000299	
2450.2500000	0.0000299	
2462.7500000	0.0000300	
2475.2500000	0.0000301	
2487.7500000	0.0000303	
2500.2500000	0.0000304	
2512.7500000	0.0000305	
2525.2500000	0.0000305	
2537.7500000	0.0000305	
2550.2500000	0.0000305	
2562.7500000	0.0000306	
2575.2500000	0.0000307	
2587.7500000	0.0000306	
2600.2500000	0.0000306	
2612.7500000	0.0000305	
2625.2500000	0.0000305	
2637.7500000	0.0000304	
2650.2500000	0.0000304	
2662.7500000	0.0000303	
2675.2500000	0.0000305	
2687.7500000	0.0000305	
2700.2500000	0.0000306	
2712.7500000	0.0000306	
2725.2500000	0.0000307	
2737.7500000	0.0000309	
2750.2500000	0.0000308	
2762.7500000	0.0000308	
2775.2500000	0.0000308	
2787.7500000	0.0000310	
2800.2500000	0.0000310	
2812.7500000	0.0000312	
2825.2500000	0.0000311	
2837.7500000	0.0000311	
2850.2500000	0.0000312	
2862.7500000	0.0000312	
2875.2500000	0.0000311	
2887.7500000	0.0000310	
2900.2500000	0.0000309	
2912.7500000	0.0000308	
2925.2500000	0.0000309	
2937.7500000	0.0000310	
2950.2500000	0.0000309	
2962.7500000	0.0000309	
2975.2500000	0.0000310	
2987.7500000	0.0000311	
3000.2500000	0.0000312	
3012.7500000	0.0000312	
3025.2500000	0.0000312	
3037.7500000	0.0000312	
3050.2500000	0.0000313	
3062.7500000	0.0000313	
3075.2500000	0.0000313	
3087.7500000	0.0000313	
3100.2500000	0.0000312	
3112.7500000	0.0000313	
3125.2500000	0.0000315	
3137.7500000	0.0000316	
3150.2500000	0.0000317	
3162.7500000	0.0000317	
3175.2500000	0.0000317	
3187.7500000	0.0000318	
3200.2500000	0.0000318	
3212.7500000	0.0000318	
3225.2500000	0.0000319	
3237.7500000	0.0000319	
3250.2500000	0.0000320	
3262.7500000	0.0000320	
3275.2500000	0.0000321	
3287.7500000	0.0000322	
3300.2500000	0.0000323	
3312.7500000	0.0000323	
3325.2500000	0.0000325	
3337.7500000	0.0000324	
3350.2500000	0.0000324	
3362.7500001	0.0000324	
3375.2500001	0.0000323	
3387.7500001	0.0000322	
3400.2500001	0.0000322	
3412.7500001	0.0000323	
3425.2500001	0.0000322	
3437.7500001	0.0000323	
3450.2500001	0.0000323	
3462.7500001	0.0000324	
3475.2500001	0.0000323	
3487.7500001	0.0000323	
3500.2500001	0.0000323	
3512.7500001	0.0000322	
3525.2500001	0.0000323	
3537.7500001	0.0000323	
3550.2500001	0.0000324	
3562.7500001	0.0000324	
3575.2500001	0.0000325	
3587.7500001	0.0000326	
3600.2500001	0.0000326	
3612.7500001	0.0000325	
3625.2500001	0.0000324	
3637.7500001	0.0000325	
3650.2500001	0.0000325	
3662.7500001	0.0000325	
3675.2500001	0.0000325	
3687.7500001	0.0000325	
3700.2500001	0.0000326	
3712.7500001	0.0000325	
3725.2500001	0.0000325	
3737.7500001	0.0000325	
3750.2500001	0.0000324	
3762.7500001	0.0000324	
3775.2500001	0.0000323	
3787.7500001	0.0000323	
3800.2500001	0.0000323	
3812.7500001	0.0000324	
3825.2500001	0.0000324	
3837.7500001	0.0000324	
3850.2500001	0.0000323	
3862.7500001	0.0000322	
3875.2500001	0.0000322	
3887.7500001	0.0000321	
3900.2500001	0.0000321	
3912.7500001	0.0000321	
3925.2500001	0.0000320	
3937.7500001	0.0000321	
3950.2500001	0.0000320	
3962.7500001	0.0000321	
3975.2500001	0.0000321	
3987.7500001	0.0000321	
4000.2500001	0.0000320	
4012.7500001	0.0000320	
4025.2500001	0.0000320	
4037.7500001	0.0000320	
4050.2500001	0.0000322	
4062.7500001	0.0000322	
4075.2500001	0.0000322	
4087.7500001	0.0000323	
4100.2500001	0.0000325	
4112.7500001	0.0000327	
4125.2500001	0.0000327	
4137.7500001	0.0000326	
4150.2500001	0.0000326	
4162.7500001	0.0000326	
4175.2500001	0.0000326	
4187.7500001	0.0000326	
4200.2500001	0.0000326	
4212.7500001	0.0000327	
4225.2500001	0.0000327	
4237.7500001	0.0000328	
4250.2500001	0.0000327	
4262.7500001	0.0000327	
4275.2500001	0.0000328	
4287.7500001	0.0000328	
4300.2500001	0.0000328	
4312.7500001	0.0000328	
4325.2500001	0.0000328	
4337.7500001	0.0000328	
4350.2500001	0.0000328	
4362.7500001	0.0000328	
4375.2500001	0.0000330	
4387.7500001	0.0000330	
4400.2500001	0.0000330	
4412.7500001	0.0000331	
4425.2500001	0.0000331	
4437.7500001	0.0000332	
4450.2500001	0.0000333	
4462.7500001	0.0000332	
4475.2500001	0.0000332	
4487.7500001	0.0000332	
4500.2500001	0.0000332	
4512.7500001	0.0000332	
4525.2500001	0.0000332	
4537.7500001	0.0000333	
4550.2500001	0.0000332	
4562.7500001	0.0000333	
4575.2500001	0.0000333	
4587.7500001	0.0000333	
4600.2500001	0.0000333	
4612.7500001	0.0000333	
4625.2500001	0.0000333	
4637.7500001	0.0000334	
4650.2500001	0.0000334	
4662.7500001	0.0000335	
4675.2500001	0.0000335	
4687.7500001	0.0000335	
4700.2500001	0.0000335	
4712.7500001	0.0000334	
4725.2500001	0.0000334	
4737.7500001	0.0000335	
4750.2500001	0.0000334	
4762.7500001	0.0000334	
4775.2500001	0.0000333	
4787.7500001	0.0000333	
4800.2500001	0.0000333	
4812.7500001	0.0000332	
4825.2500001	0.0000332	
4837.7500001	0.0000332	
4850.2500001	0.0000334	
4862.7500001	0.0000334	
4875.2500001	0.0000334	
4887.7500001	0.0000333	
4900.2500001	0.0000334	
4912.7500001	0.0000335	
4925.2500001	0.0000335	
4937.7500001	0.0000336	
4950.2500001	0.0000337	
4962.7500001	0.0000337	
4975.2500001	0.0000338	
4987.7500001	0.0000339	
5000.2500001	0.0000339	
5012.7500001	0.0000339	
5025.2500001	0.0000338	
5037.7500001	0.0000338	
5050.2500001	0.0000338	
5062.7500001	0.0000337	
5075.2500001	0.0000337	
5087.7500001	0.0000337	
5100.2500001	0.0000338	
5112.7500001	0.0000339	
5125.2500001	0.0000339	
5137.7500001	0.0000339	
5150.2500001	0.0000339	
5162.7500001	0.0000339	
5175.2500001	0.0000339	
5187.7500001	0.0000339	
5200.2500001	0.0000339	
5212.7500001	0.0000339	
5225.2500001	0.0000339	
5237.7500001	0.0000340	
5250.2500001	0.0000340	
5262.7500001	0.0000340	
5275.2500001	0.0000340	
5287.7500001	0.0000339	
5300.2500001	0.0000339	
5312.7500001	0.0000339	
5325.2500001	0.0000340	
5337.7500001	0.0000340	
5350.2500001	0.0000341	
5362.7500001	0.0000342	
5375.2500001	0.0000343	
5387.7500001	0.0000343	
5400.2500001	0.0000342	
5412.7500001	0.0000342	
5425.2500001	0.0000343	
5437.7500001	0.0000342	
5450.2500001	0.0000342	
5462.7500001	0.0000342	
5475.2500001	0.0000342	
5487.7500001	0.0000342	
5500.2500001	0.0000342	
5512.7500001	0.0000342	
5525.2500001	0.0000343	
5537.7500001	0.0000343	
5550.2500001	0.0000343	
5562.7500001	0.0000343	
5575.2500001	0.0000342	
5587.7500001	0.0000343	
5600.2500001	0.0000343	
5612.7500001	0.0000344	
5625.2500001	0.0000344	
5637.7500001	0.0000344	
5650.2500001	0.0000345	
5662.7500001	0.0000345	
5675.2500001	0.0000345	
5687.7500001	0.0000344	
5700.2500001	0.0000344	
5712.7500001	0.0000344	
5725.2500001	0.0000344	
5737.7500001	0.0000344	
5750.2500001	0.0000345	
5762.7500001	0.0000345	
5775.2500001	0.0000345	
5787.7500001	0.0000345	
5800.2500001	0.0000345	
5812.7500001	0.0000344	
5825.2500001	0.0000345	
5837.7500001	0.0000346	
5850.2500001	0.0000345	
5862.7500001	0.0000346	
5875.2500001	0.0000347	
5887.7500001	0.0000348	
5900.2500001	0.0000349	
5912.7500001	0.0000349	
5925.2500001	0.0000348	
5937.7500001	0.0000348	
5950.2500001	0.0000348	
5962.7500001	0.0000347	
5975.2500001	0.0000347	
5987.7500001	0.0000347	
6000.2500001	0.0000347	
6012.7500001	0.0000346	
6025.2500001	0.0000347	
6037.7500001	0.0000348	
6050.2500001	0.0000348	
6062.7500001	0.0000347	
6075.2500001	0.0000347	
6087.7500001	0.0000347	
6100.2500001	0.0000347	
6112.7500001	0.0000346	
6125.2500001	0.0000346	
6137.7500001	0.0000345	
6150.2500001	0.0000345	
6162.7500001	0.0000345	
6175.2500001	0.0000345	
6187.7500001	0.0000344	
6200.2500001	0.0000344	
6212.7500001	0.0000344	
6225.2500001	0.0000344	
6237.7500001	0.0000344	
6250.2500001	0.0000343	
6262.7500001	0.0000344	
6275.2500001	0.0000344	
6287.7500001	0.0000344	
6300.2500001	0.0000343	
6312.7500001	0.0000343	
6325.2500001	0.0000342	
6337.7500001	0.0000342	
6350.2500001	0.0000342	
6362.7500001	0.0000343	
6375.2500001	0.0000343	
6387.7500001	0.0000343	
6400.2500001	0.0000343	
6412.7500001	0.0000343	
6425.2500001	0.0000343	
6437.7500001	0.0000343	
6450.2500001	0.0000343	
6462.7500001	0.0000343	
6475.2500001	0.0000343	
6487.7500001	0.0000343	
6500.2500001	0.0000343	
6512.7500001	0.0000342	
6525.2500001	0.0000343	
6537.7500001	0.0000343	
6550.2500001	0.0000344	
6562.7500001	0.0000344	
6575.2500001	0.0000344	
6587.7500001	0.0000344	
6600.2500001	0.0000344	
6612.7500001	0.0000344	
6625.2500001	0.0000344	
6637.7500001	0.0000343	
6650.2500001	0.0000343	
6662.7500001	0.0000343	
6675.2500001	0.0000343	
6687.7500001	0.0000343	
6700.2500001	0.0000343	
6712.7500001	0.0000343	
6725.2500001	0.0000342	
6737.7500001	0.0000342	
6750.2500001	0.0000341	
6762.7500001	0.0000341	
6775.2500001	0.0000341	
6787.7500001	0.0000341	
6800.2500001	0.0000340	
6812.7500001	0.0000340	
6825.2500001	0.0000340	
6837.7500001	0.0000340	
6850.2500001	0.0000340	
6862.7500001	0.0000340	
6875.2500001	0.0000340	
6887.7500001	0.0000340	
6900.2500001	0.0000340	
6912.7500001	0.0000339	
6925.2500001	0.0000339	
6937.7500001	0.0000339	
6950.2500001	0.0000339	
6962.7500001	0.0000339	
6975.2500001	0.0000339	
6987.7500001	0.0000339	
7000.2500001	0.0000339	
7012.7500001	0.0000339	
7025.2500001	0.0000339	
7037.7500001	0.0000339	
7050.2500001	0.0000339	
7062.7500001	0.0000340	
7075.2500001	0.0000340	
7087.7500001	0.0000340	
7100.2500001	0.0000340	
7112.7500001	0.0000340	
7125.2500001	0.0000339	
7137.7500001	0.0000339	
7150.2500001	0.0000339	
7162.7500001	0.0000339	
7175.2500001	0.0000339	
7187.7500001	0.0000339	
7200.2500001	0.0000339	
7212.7500001	0.0000339	
7225.2500001	0.0000339	
7237.7500001	0.0000339	
7250.2500001	0.0000338	
7262.7500001	0.0000338	
7275.2500001	0.0000338	
7287.7500001	0.0000338	
7300.2500001	0.0000339	
7312.7500001	0.0000339	
7325.2500001	0.0000340	
7337.7500001	0.0000340	
7350.2500001	0.0000339	
7362.7500001	0.0000339	
7375.2500001	0.0000339	
7387.7500001	0.0000339	
7400.2500001	0.0000339	
7412.7500001	0.0000339	
7425.2500001	0.0000340	
7437.7500001	0.0000340	
7450.2500001	0.0000340	
7462.7500001	0.0000340	
7475.2500001	0.0000339	
7487.7500001	0.0000340	
7500.2500001	0.0000340	
7512.7500001	0.0000340	
7525.2500001	0.0000341	
7537.7500001	0.0000341	
7550.2500001	0.0000341	
7562.7500001	0.0000341	
7575.2500001	0.0000341	
7587.7500001	0.0000341	
7600.2500001	0.0000340	
7612.7500001	0.0000341	
7625.2500001	0.0000340	
7637.7500001	0.0000340	
7650.2500001	0.0000341	
7662.7500001	0.0000340	
7675.2500001	0.0000340	
7687.7500001	0.0000340	
7700.2500001	0.0000340	
7712.7500001	0.0000341	
7725.2500001	0.0000341	
7737.7500001	0.0000341	
7750.2500001	0.0000341	
7762.7500001	0.0000342	
7775.2500001	0.0000341	
7787.7500001	0.0000342	
7800.2500001	0.0000342	
7812.7500001	0.0000342	
7825.2500001	0.0000342	
7837.7500001	0.0000342	
7850.2500001	0.0000342	
7862.7500001	0.0000342	
7875.2500001	0.0000342	
7887.7500001	0.0000342	
7900.2500001	0.0000342	
7912.7500001	0.0000342	
7925.2500001	0.0000342	
7937.7500002	0.0000342	
7950.2500002	0.0000342	
7962.7500002	0.0000341	
7975.2500002	0.0000341	
7987.7500002	0.0000341	
8000.2500002	0.0000341	
8012.7500002	0.0000341	
8025.2500002	0.0000341	
8037.7500002	0.0000342	
8050.2500002	0.0000342	
8062.7500002	0.0000343	
8075.2500002	0.0000343	
8087.7500002	0.0000343	
8100.2500002	0.0000343	
8112.7500002	0.0000342	
8125.2500002	0.0000342	
8137.7500002	0.0000342	
8150.2500002	0.0000342	
8162.7500002	0.0000342	
8175.2500002	0.0000343	
8187.7500002	0.0000343	
8200.2500002	0.0000343	
8212.7500002	0.0000343	
8225.2500002	0.0000343	
8237.7500001	0.0000343	
8250.2500001	0.0000343	
8262.7500001	0.0000343	
8275.2500001	0.0000343	
8287.7500001	0.0000343	
8300.2500001	0.0000343	
8312.7500001	0.0000342	
8325.2500001	0.0000342	
8337.7500001	0.0000342	
8350.2500001	0.0000342	
8362.7500001	0.0000342	
8375.2500001	0.0000342	
8387.7500001	0.0000341	
8400.2500001	0.0000341	
8412.7500001	0.0000341	
8425.2500001	0.0000341	
8437.7500001	0.0000341	
8450.2500001	0.0000341	
8462.7500001	0.0000341	
8475.2500001	0.0000342	
8487.7500001	0.0000342	
8500.2500001	0.0000343	
8512.7500001	0.0000343	
8525.2500001	0.0000343	
8537.7500001	0.0000343	
8550.2500001	0.0000343	
8562.7500001	0.0000344	
8575.2500001	0.0000344	
8587.7500001	0.0000344	
8600.2500001	0.0000344	
8612.7500001	0.0000344	
8625.2500001	0.0000344	
8637.7500001	0.0000344	
8650.2500001	0.0000344	
8662.7500001	0.0000344	
8675.2500001	0.0000345	
8687.7500001	0.0000345	
8700.2500001	0.0000345	
8712.7500001	0.0000345	
8725.2500001	0.0000345	
8737.7500001	0.0000344	
8750.2500001	0.0000344	
8762.7500001	0.0000344	
